Binomial.1.2,Updated_taxonomy_MammalDiversityDatabase,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Method,Mass.ref,Notes.mass,IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.ref,Notes.Diet,Scavenging,Scav.ref,Scav.notes,Locomotion.ambulatory,Locomotion.cursorial,Locomotion.bound,Locomotion.scansorial,Locomotion.ref.,Taxon.Inferred.from.locomotion,Notes.locomotion,Cooperative.hunting,Cooperative.hunt.ref.,Taxon.inferred.from.cooperation,Notes.cooperative,Hunting.terrestrial,Hunting.arboreal,Hunting.fossorial,Hunting.fishing,Hunting.habitat.ref,Taxon.Inferred.from.hunting.habitat,Notes.hunting.habitat,Ambush,Pursuit,Pounce.pursuit,Opportunistic,Taxon.Inferred.from.habitat.method,Notes.hunting.method,Hunting.method.ref.,Bone.consumer,Bone.ref,Hunting.time.nocturl,Hunting.time.crepuscular,Hunting.time.diurl,Hunting.time.ref,Taxon.inferred.timing,Notes.hunting.time,Brain.mass.g,Brain.mass.method,Brain.mass.ref,EQ.SR.,EQ.ICR.,EQ.PGLS.,EQ.method,EQ.ref
Lycalopex_griseus,Lycalopex_grisea,Carnivora,Canidae,Lycalopex,griseus,8280,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,30,60,10,Reported ,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Zapata, S. C., Travaini, A., & Delibes, M. (1998). Neither large nor small: intermediate-sized food items for the cubs of the Patagonian gray fox (Pseudoalopex griseus). Canadian Journal of Zoology, 76(12), 2281-2284.",Adults eat carrion of large ungulates,0,1,0,0,"Tarquini J, Toledo N, Morgan CC, Soibelzon LH. The forelimb of †Cyonasua sp. (Procyonidae, Carnivora): ecomorphological interpretation in the context of carnivorans. Earth and Environmental Science Transactions of the Royal Society of Edinburgh. 2015;106(4):325-335. doi:10.1017/S1755691016000207",N/A,N/A,0,"Ceclia Pessutti, Maria Emília Bodini Santiago, Laura Teodoro Fernandes Oliveira. (2001) Order Carnivora, Family Canidae (Dogs, Foxes, Maned Wolves). Murray E. Fowler Zalmir S. Cubas (Eds.) In BIOLOGY, MEDICINE, AND SURGERY OF SOUTH AMERICAN WILD ANIMALS. Iowa State University Press. ",N/A,N/A,1,0,0,0,"Tarquini J, Toledo N, Morgan CC, Soibelzon LH. The forelimb of †Cyonasua sp. (Procyonidae, Carnivora): ecomorphological interpretation in the context of carnivorans. Earth and Environmental Science Transactions of the Royal Society of Edinburgh. 2015;106(4):325-335. doi:10.1017/S1755691016000207",N/A,N/A,0,0,1,0,Genus,Not enough species specific information.,N/A,0,N/A,1,1,1,"Nicolás Gálvez, Paola Meniconi, José Infante, Cristian Bonacic, Response of mesocarnivores to anthropogenic landscape intensification: activity patterns and guild temporal interactions, Journal of Mammalogy, Volume 102, Issue 4, August 2021, Pages 1149–1164, https://doi.org/10.1093/jmammal/gyab074",N/A,Activity patterns described from camera trap study.,31,Imputed,COMBINE (imputation_phylo_756),0.66,0.1,1.08,Calculated,"Formulas from Boddy et al., 2012"
Lycalopex_gymnocercus,Lycalopex_gymnocerca,Carnivora,Canidae,Lycalopex,gymnocercus,4690,Reported,"Marquet, P. A., and H. Cofre. 1999.  Large temporal and spatial scales in the structure of mammalian assemblages in South America: a macroecological approach. Oikos 85:299–309.",N/A,LC,50,50,0,Reported ,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Varela, O., Cormenzana-Méndez, A., Krapovickas, L., & Bucher, E. H. (2008). Seasonal diet of the pampas fox (Lycalopex gymnocercus) in the Chaco dry woodland, northwestern Argentina. Journal of Mammalogy, 89(4), 1012-1019.",Domestic animals in diet that they would be unlikely to be able to kill,0,1,0,0,"de Souza Junior, P., Santos, L.M.R.P.d., Viotto-Souza, W., de Carvalho, N.d.C., Souza, E.C., Kasper, C.B., Abidu-Figueiredo, M. and Santos, A.L.Q. (2018), Functional myology of the thoracic limb in Pampas fox (Lycalopex gymnocercus): a descriptive and comparative ananalysis. J. Anat., 233: 783-806. https://doi.org/10.1111/joa.12892",N/A,N/A,0,"Mauro Lucherini, Estela M. Luengos Vidal, Lycalopex Gymnocercus (Carnivora: Canidae), Mammalian Species, Issue 820, 9 October 2008, Pages 1–9, https://doi.org/10.1644/820.1",N/A,N/A,1,0,0,1,"Verónica B. García, M.J. Kittlein. Diet, habitat use, and relative abundance of pampas fox (Pseudalopex gymnocercus) in northern Patagonia, Argentina. Volume 70, Issue 4, 13 July 2005, Pages 218-226. Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,N/A,0,0,1,0,Genus,Not enough species specific information.,N/A,0,N/A,1,1,1,"Araujo M. S. 2004. Estudio radiotelemétrico del patrón de actividad del zorro gris pampeano Pseudalopex gymnocercus en el Parque Provincial E. Tornquist. Licienciatura thesis, Universidad Nacional del Sur, Bahía Blanca, Argentina..",N/A,Activity pattern described through radio collars.,41,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.35,0.2,2.03,Calculated,"Formulas from Boddy et al., 2012"
Lycalopex_sechurae,,Carnivora,Canidae,Lycalopex,sechurae,4000,Reported,"Marquet, P. A., and H. Cofre. 1999.  Large temporal and spatial scales in the structure of mammalian assemblages in South America: a macroecological approach. Oikos 85:299–309",N/A,NT,30,60,10,Reported ,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",,1,"Asa, C. S., & Wallace, M. P. (1990). Diet and activity pattern of the Sechuran desert fox (Dusicyon sechurae). Journal of mammalogy, 71(1), 69-72.",Reported to feed on carrion of sea birds,0,1,0,0,N/A,Genus,N/A,0,"E. Daniel Cossíos, Lycalopex sechurae (Carnivora: Canidae), Mammalian Species, Volume 42, Issue 848, 25 January 2010, Pages 1–6, https://doi.org/10.1644/848.1",N/A,N/A,1,0,0,0,"Asa, C. S., & Wallace, M. P. (1990). Diet and Activity Pattern of the Sechuran Desert fox (Dusicyon sechurae). Journal of Mammalogy, 71(1), 69–72. https://doi.org/10.2307/1381318",N/A,N/A,0,0,1,0,Genus,Not enough species specific information.,N/A,0,N/A,1,1,1,"Asa, C. S., & Wallace, M. P. (1990). Diet and Activity Pattern of the Sechuran Desert fox (Dusicyon sechurae). Journal of Mammalogy, 71(1), 69–72. https://doi.org/10.2307/1381318",N/A,Activity pattern described through radio collars.,31,Imputed,COMBINE (imputation_phylo_756),1.12,0.16,1.65,Calculated,"Formulas from Boddy et al., 2012"
Lycalopex_vetulus,Lycalopex_vetula,Carnivora,Canidae,Lycalopex,vetulus,5350,Reported,"Marquet, P. A., and H. Cofre. 1999.  Large temporal and spatial scales in the structure of mammalian assemblages in South America: a macroecological approach. Oikos 85:299–309",N/A,LC,30,60,10,Reported ,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Naves‐Alegre, L., Morales‐Reyes, Z., Sánchez‐Zapata, J. A., & Sebastián‐González, E. (2022). Scavenger assemblages are structured by complex competition and facilitation processes among vultures. Journal of Zoology, 318(4), 260-271.",Detected at animal carcasses and labelled a facultative scavenger,0,1,0,0,"Julio C. Dalponte, Lycalopex vetulus (Carnivora: Canidae), Mammalian Species, Issue 847, 25 November 2009, Pages 1–7, https://doi.org/10.1644/847.1",N/A,N/A,0,"Cecília Pessutti, Maria Emília Bodini Santiago, Laura Teodoro Fernandes Oliveira. (2001) Order Carnivora, Family Canidae (Dogs, Foxes, Maned Wolves). Murray E. Fowler Zalmir S. Cubas (Eds.) In BIOLOGY, MEDICINE, AND SURGERY OF SOUTH AMERICAN WILD ANIMALS. Iowa State University Press.",N/A,N/A,1,0,0,0,"Dalponte, J. C.. ""Diet of the hoary fox, Lycalopex vendus, in Mato Grosso, Central Brazil"" Mammalia, vol. 61, no. 4, 1997, pp. 537-546. https://doi.org/10.1515/mammalia-1997-610406",N/A,N/A,0,0,1,0,Genus,Not enough species specific information.,N/A,0,N/A,1,0,0,"COURTENAY, O., D. W. Macdonald, S. G. GILLIGHAM, G. ALMEIDA,AND R. DIAS. 2006. First observations on South America’s largely insectivorous canid: the hoary fox (Pseudalopex vetulus). Journal of Zoology (London) 268:45–54.",N/A,,41,Imputed,COMBINE (imputation_phylo_756),1.2,0.18,1.84,Calculated,"Formulas from Boddy et al., 2012"
Lycaon_pictus,,Carnivora,Canidae,Lycaon,pictus,22050.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,EN,0,100,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Wirsing, Aaron J., and Thomas M. Newsome. ""Scavenging effects of large canids."" Integrative and Comparative Biology 61.1 (2021): 117-131",,0,1,0,0,"Anyonge, W. (1996). Locomotor behaviour in  sabre Tooth cats: a biomechanical analysis. Journal of Zoology, 238(3), 395-413.",N/A,N/A,1,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,0,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Sunquist, Mel, and Fiona Sunquist.¬†Wild cats of the world. University of chicago press, 2017.",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet. Nothing to suggest anything other than terrestrial.,0,1,0,0,N/A,Categorised primarily as a pursuit predator ,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013): 20130049. Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 46-428. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (214): 1321-1338.",1,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013)",0,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,134,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.38,0.24,2.59,Calculated,"Formulas from Boddy et al., 2012"
Lynx_canadensis,,Carnivora,Felidae,Lynx,canadensis,9373.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,0,100,0,Reported,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Society B 284:20162116.",N/A,1,"Peers, M. J., Konkolics, S. M., Lamb, C. T., Majchrzak, Y. N., Menzies, A. K., Studd, E. K., ... & Boutin, S. (2020). Prey availability and ambient temperature influence carrion persistence in the boreal forest. Journal of Animal Ecology, 89(9), 2156-2167.",Detected scavenging on carcasses,0,0,0,1,"Gonyea, W., and R. Ashworth. ""The form and function of retractile claws in the Felidae and other representative carnivorans."" Journal of Morphology 145.2 (1975): 229-238.",N/A,N/A,1,"Wallach, Arian D., et al. ""What is an apex predator?."" Oikos 124.11 (2015): 1453-1461.",N/A,N/A,1,1,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Sunquist, Mel, and Fiona Sunquist.¬†Wild cats of the world. University of chicago press, 2017. Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet. Nothing to suggest anything other than terrestrial.,1,0,1,0,N/A,Primarily categorised as an ambush predator  with one classification as a pounce-pursuit predator.,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013): 20130049.Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 46-428. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (214): 1321-1338.",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,134,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",2.6,0.42,4.33,Calculated,"Formulas from Boddy et al., 2012"
Lynx_lynx,,Carnivora,Felidae,Lynx,lynx,17950,Reported,"Nowak, R. M. 1999. Walker’s Mammals of the World. Volume 1 and 2. John Hopkins University Press, Baltimore, Maryland, USA.",N/A,LC,0,100,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Odden, J., Linnell, J. D., & Andersen, R. (2006). Diet of Eurasian lynx, Lynx lynx, in the boreal forest of southeastern Norway: the relative importance of livestock and hares at low roe deer density. European journal of wildlife research, 52, 237-244.","While often regarded as a obligate predator, it has been observed feeding on carrion ",0,0,0,1,"Gonyea, W., and R. Ashworth. ""The form and function of retractile claws in the Felidae and other representative carnivorans."" Journal of Morphology 145.2 (1975): 229-238.",N/A,N/A,0,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,1,0,1,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Sunquist, Mel, and Fiona Sunquist.¬†Wild cats of the world. University of chicago press, 2017.Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,N/A,1,0,0,0,N/A,Described as an ambush predator.,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013): 20130049.",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,73,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.87,0.15,1.59,Calculated,"Formulas from Boddy et al., 2012"
Lynx_pardinus,,Carnivora,Felidae,Lynx,pardinus,9400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,EN,0,100,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Tobajas, J., Finat, R., Ferreras, P., & Margalida, A. (2023). Iberian lynxes scavenging on ungulate carcasses: an overlooked important resource and potential risk for an endangered predator. Biological Conservation, 277, 109855.",Detected scavenging on carcasses,0,0,0,1,"Gonyea, W., and R. Ashworth. ""The form and function of retractile claws in the Felidae and other representative carnivorans."" Journal of Morphology 145.2 (1975): 229-238.",N/A,N/A,0,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,1,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Sunquist, Mel, and Fiona Sunquist.¬†Wild cats of the world. University of chicago press, 2017.Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet. Nothing to suggest anything other than terrestrial.,1,0,0,0,N/A,Described as an ambush predator.,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013): 20130049.",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,61,Imputed,COMBINE (imputation_phylo_756),1.18,0.19,1.96,Calculated,"Formulas from Boddy et al., 2012"
Lynx_rufus,,Carnivora,Felidae,Lynx,rufus,8904.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,0,100,0,Reported,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Society B 284:20162116.",N/A,1,"Rippley, A., Larison, N. C., Moss, K. E., Kelly, J. D., & Bytheway, J. A. (2012). Scavenging behavior of Lynx rufus on human remains during the winter months of Southeast Texas. Journal of Forensic Sciences, 57(3), 699-705.",Observed feeding on cadavers and other sources of carrion,0,0,0,1,"Gonyea, W., and R. Ashworth. ""The form and function of retractile claws in the Felidae and other representative carnivorans."" Journal of Morphology 145.2 (1975): 229-238.",N/A,N/A,1,"Wallach, Arian D., et al. ""What is an apex predator?."" Oikos 124.11 (2015): 1453-1461.",N/A,N/A,1,1,0,1,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Sunquist, Mel, and Fiona Sunquist.¬†Wild cats of the world. University of chicago press, 2017.Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,N/A,1,0,1,0,N/A,Primarily categorised as an ambush predator  with one classification as a pounce-pursuit predator.,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013): 20130049.Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 46-428. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (214): 1321-1338.",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,60,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.22,0.19,2.01,Calculated,"Formulas from Boddy et al., 2012"
Macrogalidia_musschenbroekii,,Carnivora,Viverridae,Macrogalidia,musschenbroekii,4000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,VU,40,60,0,Reported ,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,0,N/A,No evidence,0,0,0,1,"Hunowu I, Patandung A, Pusparini W, et al. New insights into Sulawesi's apex predator: the Sulawesi civet Macrogalidia musschenbroekii. Oryx. 2020;54(6):878-881. doi:10.1017/S0030605319000723",N/A,N/A,0,"Chris Wemmer and Dick Watling. (1986) Ecology and status of the sulawesi palm civet Macrogalidia musschenbroekii schlegel, Biological Conservation. 35(1), 1-17. ISSN 0006-3207,",N/A,N/A,1,1,0,0,"Chris Wemmer and Dick Watling. (1986) Ecology and status of the sulawesi palm civet Macrogalidia musschenbroekii schlegel, Biological Conservation. 35(1), 1-17. ISSN 0006-3207,",N/A,N/A,0,0,0,1,Family,Not enough species specific information.,N/A,0,N/A,1,0,0,"Chris Wemmer and Dick Watling. (1986) Ecology and status of the sulawesi palm civet Macrogalidia musschenbroekii schlegel, Biological Conservation. 35(1), 1-17. ISSN 0006-3207,",N/A,,35,Imputed,COMBINE (imputation_phylo_756),1.27,0.19,1.87,Calculated,"Formulas from Boddy et al., 2012"
Martes_americana,,Carnivora,Mustelidae,Martes,americana,1250,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,20,70,10,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Allen, M. L., Elbroch, L. M., Wilmers, C. C., & Wittmer, H. U. (2015). The comparative effects of large carnivores on the acquisition of carrion by scavengers. The American Naturalist, 185(6), 822-833.",,0,0,1,1,"Nowak, Ronald M. Walker's Mammals of the World. Vol. 1. JHU press, 1999. Heinrich, R. E., & Biknevicius, A. R. (1998). Skeletal allometry and interlimb scaling patterns in mustelid carnivorans. Journal of Morphology, 235(2), 121-134.",N/A,N/A,0,"Clark, Tim W., et al. ""Martes americana."" Mammalian species 289 (1987): 1-8.",N/A,N/A,1,1,1,1,"Clark, Tim W., et al. ""Martes americana."" Mammalian species 289 (1987): 1-8. Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,N/A,1,1,0,0,N/A,Different interpretations of foraging - described as both an ambush and pursuit predator.,"Buskirk, Steven W., and William J. Zielinski. ""Fisher and Marten.""",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,16,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.43,0.18,1.77,Calculated,"Formulas from Boddy et al., 2012"
Martes_flavigula,,Carnivora,Mustelidae,Martes,flavigula,1842.5,Reported,"Nowak, R. M. 1999. Walker’s Mammals of the World. Volume 1 and 2. John Hopkins University Press, Baltimore, Maryland, USA.",N/A,LC,10,80,10,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Pierce, A. J., Sukumal, N., & Khamcha, D. (2014). A yellow-throated marten Martes flavigula feeding on a red muntjac Muntiacus muntjak carcass. Small Carnivore Conservation, 51(1), 76-78.",,0,0,0,1,"Schutz, Heidi, and Robert P. Guralnick. ""Postcranial element shape and function: assessing locomotor mode in extant and extinct mustelid carnivorans."" Zoological Journal of the Linnean Society 150.4 (2007): 895-914.",N/A,N/A,1,"Wallach, Arian D., et al. ""What is an apex predator?."" Oikos 124.11 (2015): 1453-1461.",N/A,N/A,1,1,0,0,"Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,N/A,1,0,0,0,N/A,Described as ambush predators.,"Buskirk, Steven W., and William J. Zielinski. ""Fisher and Marten.""",0,N/A,0,0,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,35,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",2.31,0.31,3.03,Calculated,"Formulas from Boddy et al., 2012"
Martes_foina,,Carnivora,Mustelidae,Martes,foina,1540.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,30,70,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Libois, R., Schockert, V., Lambinet, C., Richet, J., Campos Martinez, I., Levert, A., & Gautherot, J. (2019). Trophic niche of three carnivores in southern Belgium: raccoon (Procyon lotor), European badger (Meles meles) and stone marten (Martes foina).",Will feed on food waste and board carrion,0,0,1,1,"Schutz, Heidi, and Robert P. Guralnick. ""Postcranial element shape and function: assessing locomotor mode in extant and extinct mustelid carnivorans."" Zoological Journal of the Linnean Society 150.4 (2007): 895-914. Ercoli, M.D., Youlatos, D. Integrating locomotion, postures and morphology: The case of the tayra, Eira barbara (Carnivora, Mustelidae). Mamm Biol 81, 464–476 (2016). https://doi.org/10.1016/j.mambio.2016.06.002",N/A,N/A,0,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,1,0,1,"Encyclopedia Of Life 2021. Bakaloudis, D. E., Vlachos, C. G., Papakosta, M. A., Bontzorlos, V. A., & Chatzinikos, E. N. (2012). Diet composition and feeding strategies of the stone marten (Martes foina) in a typical Mediterranean ecosystem. The Scientific World Journal, 2012.",N/A,N/A,1,0,0,0,N/A,Described as ambush predators.,"Buskirk, Steven W., and William J. Zielinski. ""Fisher and Marten.""",0,N/A,1,1,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,22,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.63,0.21,2.08,Calculated,"Formulas from Boddy et al., 2012"
Martes_gwatkinsii,,Carnivora,Mustelidae,Martes,gwatkinsii,2043,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,VU,20,80,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.10",N/A,0,N/A,Very little known about this species. No documented examples of scavenging but given it is closely related to M. flavigula it may scavenge,0,0,0,1,"Schutz, Heidi, and Robert P. Guralnick. ""Postcranial element shape and function: assessing locomotor mode in extant and extinct mustelid carnivorans."" Zoological Journal of the Linnean Society 150.4 (2007): 895-914.",N/A,N/A,0,Encyclopedia Of Life 2021,N/A,N/A,1,1,0,0,Encyclopedia Of Life 2021,N/A,N/A,1,0,0,0,N/A,Described as ambush predators.,"Buskirk, Steven W., and William J. Zielinski. ""Fisher and Marten.""",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,21,Imputed,COMBINE (imputation_phylo_756),1.28,0.17,1.7,Calculated,"Formulas from Boddy et al., 2012"
